src_kind,sink_kind,param_key,src_x,src_y,sink_x,sink_y,euclidean,manhattan,same_controller,same_rack,adjacent,cable_hops,is_outlier
0,0,0,34,1,32,15,14.142136,16,0,0,0,0,0
0,0,0,34,1,33,15,14.035669,15,0,0,0,0,0
0,0,0,34,1,34,2,1.000000,1,1,1,1,0,0
0,0,0,34,1,34,2,1.000000,1,1,1,1,0,0
0,0,0,34,1,36,0,2.236068,3,1,1,0,0,0
0,0,0,34,1,37,3,3.605551,5,1,1,0,0,0
0,0,0,34,2,30,15,13.601471,17,0,0,0,0,0
0,0,0,34,2,31,0,3.605551,5,1,1,0,0,0
0,0,0,34,2,31,12,10.440307,13,0,0,0,0,0
0,0,0,34,2,31,15,13.341664,16,0,0,0,0,0
0,0,0,34,2,33,0,2.236068,3,1,1,0,0,0
0,0,0,34,2,33,14,12.041595,13,0,0,0,0,0
0,0,0,34,2,33,14,12.041595,13,0,0,0,0,0
0,0,0,34,2,34,1,1.000000,1,1,1,1,0,0
0,0,0,34,2,34,3,1.000000,1,1,1,1,0,0
0,0,0,34,2,35,13,11.045361,12,0,0,0,0,0
0,0,0,34,2,36,3,2.236068,3,1,1,0,0,0
0,0,0,34,2,37,1,3.162278,4,1,1,0,0,0
0,0,0,34,2,37,2,3.000000,3,1,1,0,0,0
0,0,0,34,3,30,2,4.123106,5,1,1,0,0,0
0,0,0,34,3,31,0,4.242641,6,1,1,0,0,0
0,0,0,34,3,31,2,3.162278,4,1,1,0,0,0
0,0,0,34,3,31,3,3.000000,3,1,1,0,0,0
0,0,0,34,3,31,12,9.486833,12,0,0,0,0,0
0,0,0,34,3,31,15,12.369317,15,0,0,0,0,0
0,0,0,34,3,32,2,2.236068,3,1,1,0,0,0
0,0,0,34,3,32,13,10.198039,12,0,0,0,0,0
0,0,0,34,3,33,2,1.414214,2,1,1,0,0,0
0,0,0,34,3,34,0,3.000000,3,1,1,0,0,0
0,0,0,34,3,37,2,3.162278,4,1,1,0,0,0
0,0,0,34,3,37,13,10.440307,13,0,0,0,0,0
0,0,0,34,12,30,12,4.000000,4,1,1,0,0,0
0,0,0,34,12,32,1,11.180340,13,0,0,0,0,0
0,0,0,34,12,32,14,2.828427,4,1,1,0,0,0
0,0,0,34,12,33,1,11.045361,12,0,0,0,0,0
0,0,0,34,12,33,3,9.055385,10,0,0,0,0,0
0,0,0,34,12,36,0,12.165525,14,0,0,0,0,0
0,0,0,34,12,36,0,12.165525,14,0,0,0,0,0
0,0,0,34,12,36,2,10.198039,12,0,0,0,0,0
0,0,0,34,12,36,12,2.000000,2,1,1,0,0,0
0,0,0,34,12,37,0,12.369317,15,0,0,0,0,0
0,0,0,34,12,37,1,11.401754,14,0,0,0,0,0
0,0,0,34,13,31,13,3.000000,3,1,1,0,0,0
0,0,0,34,13,32,0,13.152946,15,0,0,0,0,0
0,0,0,34,13,32,0,13.152946,15,0,0,0,0,0
0,0,0,34,13,33,14,1.414214,2,1,1,0,0,0
0,0,0,34,13,34,12,1.000000,1,1,1,1,0,0
0,0,0,34,13,34,15,2.000000,2,1,1,0,0,0
0,0,0,34,13,35,12,1.414214,2,1,1,0,0,0
0,0,0,34,13,35,12,1.414214,2,1,1,0,0,0
0,0,0,34,13,35,13,1.000000,1,1,1,1,0,0
0,0,0,34,13,36,0,13.152946,15,0,0,0,0,0
0,0,0,34,13,36,1,12.165525,14,0,0,0,0,0
0,0,0,34,13,36,13,2.000000,2,1,1,0,0,0
0,0,0,34,13,37,1,12.369317,15,0,0,0,0,0
0,0,0,34,13,37,2,11.401754,14,0,0,0,0,0
0,0,0,34,13,37,12,3.162278,4,1,1,0,0,0
0,0,0,34,13,37,14,3.162278,4,1,1,0,0,0
0,0,0,34,14,30,14,4.000000,4,1,1,0,0,0
0,0,0,34,14,33,2,12.041595,13,0,0,0,0,0
0,0,0,34,14,35,13,1.414214,2,1,1,0,0,0
0,0,0,34,14,35,15,1.414214,2,1,1,0,0,0
0,0,0,34,14,36,3,11.180340,13,0,0,0,0,0
0,0,0,34,14,37,2,12.369317,15,0,0,0,0,0
0,0,0,34,14,37,3,11.401754,14,0,0,0,0,0
0,0,0,34,15,31,12,4.242641,6,1,1,0,0,0
0,0,0,34,15,32,3,12.165525,14,0,0,0,0,0
0,0,0,34,15,34,13,2.000000,2,1,1,0,0,0
0,0,0,34,15,35,2,13.038405,14,0,0,0,0,0
0,0,0,34,15,36,13,2.828427,4,1,1,0,0,0
0,0,0,34,15,36,14,2.236068,3,1,1,0,0,0
0,0,0,34,15,37,12,4.242641,6,1,1,0,0,0
0,0,0,35,0,30,3,5.830952,8,1,1,0,0,0
0,0,0,35,0,31,0,4.000000,4,1,1,0,0,0
0,0,0,35,0,32,1,3.162278,4,1,1,0,0,0
0,0,0,35,0,33,2,2.828427,4,1,1,0,0,0
0,0,0,35,0,34,13,13.038405,14,0,0,0,0,0
0,0,0,35,0,34,15,15.033296,16,0,0,0,0,0
0,0,0,35,0,36,111,111.004504,112,1,1,0,0,0
0,0,0,35,0,37,0,2.000000,2,1,1,0,0,0
0,0,0,35,1,30,13,13.000000,17,0,0,0,0,0
0,0,0,35,1,30,14,13.928388,18,0,0,0,0,0
0,0,0,35,1,31,13,12.649111,16,0,0,0,0,0
0,0,0,35,1,31,15,14.560220,18,0,0,0,0,0
0,0,0,35,1,32,2,3.162278,4,1,1,0,0,0
0,0,0,35,1,32,3,3.605551,5,1,1,0,0,0
0,0,0,35,1,32,3,3.605551,5,1,1,0,0,0
0,0,0,35,1,32,3,3.605551,5,1,1,0,0,0
0,0,0,35,1,33,13,12.165525,14,0,0,0,0,0
0,0,0,35,1,33,14,13.152946,15,0,0,0,0,0
0,0,0,35,1,35,14,13.000000,13,0,0,0,0,0
0,0,0,35,1,36,2,1.414214,2,1,1,0,0,0
0,0,0,35,2,32,1,3.162278,4,1,1,0,0,0
0,0,0,35,2,32,15,13.341664,16,0,0,0,0,0
0,0,0,35,2,32,15,13.341664,16,0,0,0,0,0
0,0,0,35,2,33,13,11.180340,13,0,0,0,0,0
0,0,0,35,2,34,13,11.045361,12,0,0,0,0,0
0,0,0,35,2,34,15,13.038405,14,0,0,0,0,0
0,0,0,35,2,36,3,1.414214,2,1,1,0,0,0
0,0,0,35,2,36,14,12.041595,13,0,0,0,0,0
0,0,0,35,2,36,14,12.041595,13,0,0,0,0,0
0,0,0,35,3,30,12,10.295630,14,0,0,0,0,0
0,0,0,35,3,32,0,4.242641,6,1,1,0,0,0
0,0,0,35,3,33,0,3.605551,5,1,1,0,0,0
0,0,0,35,3,33,0,3.605551,5,1,1,0,0,0
0,0,0,35,3,33,12,9.219544,11,0,0,0,0,0
0,0,0,35,3,33,12,9.219544,11,0,0,0,0,0
0,0,0,35,3,33,14,11.180340,13,0,0,0,0,0
0,0,0,35,3,36,1,2.236068,3,1,1,0,0,0
0,0,0,35,3,37,2,2.236068,3,1,1,0,0,0
0,0,0,35,3,37,13,10.198039,12,0,0,0,0,0
0,0,0,35,3,37,14,11.180340,13,0,0,0,0,0
0,0,0,35,12,30,3,10.295630,14,0,0,0,0,0
0,0,0,35,12,30,12,5.000000,5,1,1,0,0,0
0,0,0,35,12,31,2,10.770330,14,0,0,0,0,0
0,0,0,35,12,31,14,4.472136,6,1,1,0,0,0
0,0,0,35,12,32,2,10.440307,13,0,0,0,0,0
0,0,0,35,12,32,14,3.605551,5,1,1,0,0,0
0,0,0,35,12,34,1,11.045361,12,0,0,0,0,0
0,0,0,35,12,34,3,9.055385,10,0,0,0,0,0
0,0,0,35,12,34,13,1.414214,2,1,1,0,0,0
0,0,0,35,12,35,1,11.000000,11,0,0,0,0,0
0,0,0,35,12,35,14,2.000000,2,1,1,0,0,0
0,0,0,35,12,37,1,11.180340,13,0,0,0,0,0
0,0,0,35,12,37,1,11.180340,13,0,0,0,0,0
0,0,0,35,13,30,0,13.928388,18,0,0,0,0,0
0,0,0,35,13,30,15,5.385165,7,1,1,0,0,0
0,0,0,35,13,31,1,12.649111,16,0,0,0,0,0
0,0,0,35,13,32,1,12.369317,15,0,0,0,0,0
0,0,0,35,13,34,15,2.236068,3,1,1,0,0,0
0,0,0,35,13,36,13,1.000000,1,1,1,1,0,0
0,0,0,35,13,37,14,2.236068,3,1,1,0,0,0
0,0,0,35,14,30,0,14.866069,19,0,0,0,0,0
0,0,0,35,14,31,2,12.649111,16,0,0,0,0,0
0,0,0,35,14,31,3,11.704700,15,0,0,0,0,0
0,0,0,35,14,31,12,4.472136,6,1,1,0,0,0
0,0,0,35,14,32,3,11.401754,14,0,0,0,0,0
0,0,0,35,14,32,12,3.605551,5,1,1,0,0,0
0,0,0,35,14,33,0,14.142136,16,0,0,0,0,0
0,0,0,35,14,33,1,13.152946,15,0,0,0,0,0
0,0,0,35,14,33,3,11.180340,13,0,0,0,0,0
0,0,0,35,14,33,14,2.000000,2,1,1,0,0,0
0,0,0,35,14,34,0,14.035669,15,0,0,0,0,0
0,0,0,35,14,34,12,2.236068,3,1,1,0,0,0
0,0,0,35,14,35,3,11.000000,11,0,0,0,0,0
0,0,0,35,14,36,0,14.035669,15,0,0,0,0,0
0,0,0,35,15,30,3,13.000000,17,0,0,0,0,0
0,0,0,35,15,31,3,12.649111,16,0,0,0,0,0
0,0,0,35,15,31,12,5.000000,7,1,1,0,0,0
0,0,0,35,15,32,1,14.317821,17,0,0,0,0,0
0,0,0,35,15,32,2,13.341664,16,0,0,0,0,0
0,0,0,35,15,33,0,15.132746,17,0,0,0,0,0
0,0,0,35,15,33,15,2.000000,2,1,1,0,0,0
0,0,0,35,15,34,14,1.414214,2,1,1,0,0,0
0,0,0,35,15,36,13,2.236068,3,1,1,0,0,0
0,0,0,35,15,37,1,14.142136,16,0,0,0,0,0
0,0,0,35,15,37,15,2.000000,2,1,1,0,0,0
0,0,0,36,0,31,13,13.928388,18,0,0,0,0,0
0,0,0,36,0,33,3,4.242641,6,1,1,0,0,0
0,0,0,36,0,33,116,116.038787,119,1,1,0,0,0
0,0,0,36,0,34,14,14.142136,16,0,0,0,0,0
0,0,0,36,0,35,2,2.236068,3,1,1,0,0,0
0,0,0,36,0,35,13,13.038405,14,0,0,0,0,0
0,0,0,36,0,37,0,1.000000,1,1,1,1,0,0
0,0,0,36,0,37,0,1.000000,1,1,1,1,0,0
0,0,0,36,0,37,2,2.236068,3,1,1,0,0,0
0,0,0,36,0,37,12,12.041595,13,0,0,0,0,0
0,0,0,36,0,37,14,14.035669,15,0,0,0,0,0
0,0,0,36,1,30,0,6.082763,7,1,1,0,0,0
0,0,0,36,1,30,1,6.000000,6,1,1,0,0,0
0,0,0,36,1,30,13,13.416408,18,0,0,0,0,0
0,0,0,36,1,31,1,5.000000,5,1,1,0,0,0
0,0,0,36,1,32,3,4.472136,6,1,1,0,0,0
0,0,0,36,1,34,3,2.828427,4,1,1,0,0,0
0,0,0,36,1,34,13,12.165525,14,0,0,0,0,0
0,0,0,36,1,35,0,1.414214,2,1,1,0,0,0
0,0,0,36,1,35,3,2.236068,3,1,1,0,0,0
0,0,0,36,1,37,3,2.236068,3,1,1,0,0,0
0,0,0,36,2,30,0,6.324555,8,1,1,0,0,0
0,0,0,36,2,30,1,6.082763,7,1,1,0,0,0
0,0,0,36,2,30,2,6.000000,6,1,1,0,0,0
0,0,0,36,2,31,1,5.099020,6,1,1,0,0,0
0,0,0,36,2,31,2,5.000000,5,1,1,0,0,0
0,0,0,36,2,32,0,4.472136,6,1,1,0,0,0
0,0,0,36,2,32,15,13.601471,17,0,0,0,0,0
0,0,0,36,2,33,12,10.440307,13,0,0,0,0,0
0,0,0,36,2,33,14,12.369317,15,0,0,0,0,0
0,0,0,36,2,34,14,12.165525,14,0,0,0,0,0
0,0,0,36,2,35,0,2.236068,3,1,1,0,0,0
0,0,0,36,2,35,1,1.414214,2,1,1,0,0,0
0,0,0,36,2,35,12,10.049876,11,0,0,0,0,0
0,0,0,36,2,37,2,1.000000,1,1,1,1,0,0
0,0,0,36,2,37,12,10.049876,11,0,0,0,0,0
0,0,0,36,3,30,15,13.416408,18,0,0,0,0,0
0,0,0,36,3,31,3,5.000000,5,1,1,0,0,0
0,0,0,36,3,32,1,4.472136,6,1,1,0,0,0
0,0,0,36,3,32,3,4.000000,4,1,1,0,0,0
0,0,0,36,3,33,1,3.605551,5,1,1,0,0,0
0,0,0,36,3,33,2,3.162278,4,1,1,0,0,0
0,0,0,36,3,33,3,3.000000,3,1,1,0,0,0
0,0,0,36,3,34,14,11.180340,13,0,0,0,0,0
0,0,0,36,3,34,15,12.165525,14,0,0,0,0,0
0,0,0,36,3,35,1,2.236068,3,1,1,0,0,0
0,0,0,36,3,36,13,10.000000,10,0,0,0,0,0
0,0,0,36,3,37,2,1.414214,2,1,1,0,0,0
0,0,0,36,3,37,14,11.045361,12,0,0,0,0,0
0,0,0,36,12,30,2,11.661904,16,0,0,0,0,0
0,0,0,36,12,30,13,6.082763,7,1,1,0,0,0
0,0,0,36,12,32,2,10.770330,14,0,0,0,0,0
0,0,0,36,12,32,14,4.472136,6,1,1,0,0,0
0,0,0,36,12,33,3,9.486833,12,0,0,0,0,0
0,0,0,36,12,34,3,9.219544,11,0,0,0,0,0
0,0,0,36,12,35,2,10.049876,11,0,0,0,0,0
0,0,0,36,12,37,3,9.055385,10,0,0,0,0,0
0,0,0,36,13,30,3,11.661904,16,0,0,0,0,0
0,0,0,36,13,30,14,6.082763,7,1,1,0,0,0
0,0,0,36,13,30,15,6.324555,8,1,1,0,0,0
0,0,0,36,13,30,15,6.324555,8,1,1,0,0,0
0,0,0,36,13,31,1,13.000000,17,0,0,0,0,0
0,0,0,36,13,31,12,5.099020,6,1,1,0,0,0
0,0,0,36,13,31,14,5.099020,6,1,1,0,0,0
0,0,0,36,13,31,14,5.099020,6,1,1,0,0,0
0,0,0,36,13,31,14,5.099020,6,1,1,0,0,0
0,0,0,36,13,32,3,10.770330,14,0,0,0,0,0
0,0,0,36,13,32,12,4.123106,5,1,1,0,0,0
0,0,0,36,13,34,0,13.152946,15,0,0,0,0,0
0,0,0,36,13,34,13,2.000000,2,1,1,0,0,0
0,0,0,36,13,34,14,2.236068,3,1,1,0,0,0
0,0,0,36,13,34,14,2.236068,3,1,1,0,0,0
0,0,0,36,13,36,12,1.000000,1,1,1,1,0,0
0,0,0,36,13,37,3,10.049876,11,0,0,0,0,0
0,0,0,36,14,30,1,14.317821,19,0,0,0,0,0
0,0,0,36,14,30,12,6.324555,8,1,1,0,0,0
0,0,0,36,14,32,2,12.649111,16,0,0,0,0,0
0,0,0,36,14,32,14,4.000000,4,1,1,0,0,0
0,0,0,36,14,34,1,13.152946,15,0,0,0,0,0
0,0,0,36,14,35,3,11.045361,12,0,0,0,0,0
0,0,0,36,14,35,13,1.414214,2,1,1,0,0,0
0,0,0,36,14,36,0,14.000000,14,0,0,0,0,0
0,0,0,36,14,36,15,1.000000,1,1,1,1,0,0
0,0,0,36,14,37,2,12.041595,13,0,0,0,0,0
0,0,0,36,14,37,14,1.000000,1,1,1,1,0,0
0,0,0,36,15,30,0,16.155494,21,0,0,0,0,0
0,0,0,36,15,30,2,14.317821,19,0,0,0,0,0
0,0,0,36,15,31,13,5.385165,7,1,1,0,0,0
0,0,0,36,15,31,14,5.099020,6,1,1,0,0,0
0,0,0,36,15,32,2,13.601471,17,0,0,0,0,0
0,0,0,36,15,32,2,13.601471,17,0,0,0,0,0
0,0,0,36,15,32,3,12.649111,16,0,0,0,0,0
0,0,0,36,15,34,2,13.152946,15,0,0,0,0,0
0,0,0,36,15,35,2,13.038405,14,0,0,0,0,0
0,0,0,36,15,37,13,2.236068,3,1,1,0,0,0
0,0,0,37,0,30,14,15.652476,21,0,0,0,0,0
0,0,0,37,0,31,14,15.231546,20,0,0,0,0,0
0,0,0,37,0,31,14,15.231546,20,0,0,0,0,0
0,0,0,37,0,32,12,13.000000,17,0,0,0,0,0
0,0,0,37,0,33,0,4.000000,4,1,1,0,0,0
0,0,0,37,0,34,2,3.605551,5,1,1,0,0,0
0,0,0,37,0,34,12,12.369317,15,0,0,0,0,0
0,0,0,37,0,34,13,13.341664,16,0,0,0,0,0
0,0,0,37,0,35,0,2.000000,2,1,1,0,0,0
0,0,0,37,0,35,12,12.165525,14,0,0,0,0,0
0,0,0,37,0,35,13,13.152946,15,0,0,0,0,0
0,0,0,37,0,36,2,2.236068,3,1,1,0,0,0
0,0,0,37,0,37,1,1.000000,1,1,1,1,0,0
0,0,0,37,1,32,3,5.385165,7,1,1,0,0,0
0,0,0,37,1,35,0,2.236068,3,1,1,0,0,0
0,0,0,37,2,30,0,7.280110,9,1,1,0,0,0
0,0,0,37,2,30,56,54.451814,61,1,1,0,0,0
0,0,0,37,2,31,1,6.082763,7,1,1,0,0,0
0,0,0,37,2,31,2,6.000000,6,1,1,0,0,0
0,0,0,37,2,31,3,6.082763,7,1,1,0,0,0
0,0,0,37,2,31,15,14.317821,19,0,0,0,0,0
0,0,0,37,2,32,14,13.000000,17,0,0,0,0,0
0,0,0,37,2,33,14,12.649111,16,0,0,0,0,0
0,0,0,37,2,35,13,11.180340,13,0,0,0,0,0
0,0,0,37,2,36,1,1.414214,2,1,1,0,0,0
0,0,0,37,2,36,3,1.414214,2,1,1,0,0,0
0,0,0,37,2,36,6,4.123106,5,1,1,0,0,0
0,0,0,37,2,37,15,13.000000,13,0,0,0,0,0
0,0,0,37,3,30,2,7.071068,8,1,1,0,0,0
0,0,0,37,3,30,2,7.071068,8,1,1,0,0,0
0,0,0,37,3,30,14,13.038405,18,0,0,0,0,0
0,0,0,37,3,32,3,5.000000,5,1,1,0,0,0
0,0,0,37,3,32,14,12.083046,16,0,0,0,0,0
0,0,0,37,3,34,1,3.605551,5,1,1,0,0,0
0,0,0,37,3,35,2,2.236068,3,1,1,0,0,0
0,0,0,37,3,35,3,2.000000,2,1,1,0,0,0
0,0,0,37,3,35,15,12.165525,14,0,0,0,0,0
0,0,0,37,3,36,1,2.236068,3,1,1,0,0,0
0,0,0,37,3,36,2,1.414214,2,1,1,0,0,0
0,0,0,37,3,36,12,9.055385,10,0,0,0,0,0
0,0,0,37,3,36,12,9.055385,10,0,0,0,0,0
0,0,0,37,3,36,13,10.049876,11,0,0,0,0,0
0,0,0,37,3,37,0,3.000000,3,1,1,0,0,0
0,0,0,37,3,37,13,10.000000,10,0,0,0,0,0
0,0,0,37,3,37,14,11.000000,11,0,0,0,0,0
0,0,0,37,12,30,0,13.892444,19,0,0,0,0,0
0,0,0,37,12,30,3,11.401754,16,0,0,0,0,0
0,0,0,37,12,30,3,11.401754,16,0,0,0,0,0
0,0,0,37,12,30,12,7.000000,7,1,1,0,0,0
0,0,0,37,12,31,1,12.529964,17,0,0,0,0,0
0,0,0,37,12,32,14,5.385165,7,1,1,0,0,0
0,0,0,37,12,34,1,11.401754,14,0,0,0,0,0
0,0,0,37,12,34,13,3.162278,4,1,1,0,0,0
0,0,0,37,12,34,13,3.162278,4,1,1,0,0,0
0,0,0,37,12,35,13,2.236068,3,1,1,0,0,0
0,0,0,37,12,36,0,12.041595,13,0,0,0,0,0
0,0,0,37,12,36,13,1.414214,2,1,1,0,0,0
0,0,0,37,12,36,13,1.414214,2,1,1,0,0,0
0,0,0,37,12,36,22,10.049876,11,0,0,0,0,0
0,0,0,37,12,37,0,12.000000,12,0,0,0,0,0
0,0,0,37,12,37,2,10.000000,10,0,0,0,0,0
0,0,0,37,13,31,3,11.661904,16,0,0,0,0,0
0,0,0,37,13,33,2,11.704700,15,0,0,0,0,0
0,0,0,37,13,33,13,4.000000,4,1,1,0,0,0
0,0,0,37,13,34,3,10.440307,13,0,0,0,0,0
0,0,0,37,13,34,12,3.162278,4,1,1,0,0,0
0,0,0,37,13,35,1,12.165525,14,0,0,0,0,0
0,0,0,37,13,35,3,10.198039,12,0,0,0,0,0
0,0,0,37,13,35,13,2.000000,2,1,1,0,0,0
0,0,0,37,13,37,3,10.000000,10,0,0,0,0,0
0,0,0,37,13,37,3,10.000000,10,0,0,0,0,0
0,0,0,37,14,31,0,15.231546,20,0,0,0,0,0
0,0,0,37,14,33,1,13.601471,17,0,0,0,0,0
0,0,0,37,14,33,3,11.704700,15,0,0,0,0,0
0,0,0,37,14,33,3,11.704700,15,0,0,0,0,0
0,0,0,37,14,33,14,4.000000,4,1,1,0,0,0
0,0,0,37,14,33,14,4.000000,4,1,1,0,0,0
0,0,0,37,14,33,15,4.123106,5,1,1,0,0,0
0,0,0,37,14,33,15,4.123106,5,1,1,0,0,0
0,0,0,37,14,34,14,3.000000,3,1,1,0,0,0
0,0,0,37,14,35,15,2.236068,3,1,1,0,0,0
0,0,0,37,14,36,3,11.045361,12,0,0,0,0,0
0,0,0,37,14,36,14,1.000000,1,1,1,1,0,0
0,0,0,37,14,37,0,14.000000,14,0,0,0,0,0
0,0,0,37,14,37,3,11.000000,11,0,0,0,0,0
0,0,0,37,14,37,15,1.000000,1,1,1,1,0,0
0,0,0,37,15,30,2,14.764823,20,0,0,0,0,0
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,30,12,7.615773,10,1,1,0,0,1
0,0,0,37,15,32,0,15.811388,20,0,0,0,0,0
0,0,0,37,15,32,1,14.866069,19,0,0,0,0,0
0,0,0,37,15,33,15,4.000000,4,1,1,0,0,0
0,0,0,37,15,35,2,13.152946,15,0,0,0,0,0
0,0,0,37,15,35,15,2.000000,2,1,1,0,0,0
0,0,0,37,15,36,2,13.038405,14,0,0,0,0,0
0,0,0,37,15,36,21,6.082763,7,0,0,0,0,0
0,0,0,37,15,37,0,15.000000,15,0,0,0,0,0
0,0,0,37,15,37,2,13.000000,13,0,0,0,0,0
0,0,0,37,15,37,3,12.000000,12,0,0,0,0,0
0,0,0,37,15,37,14,1.000000,1,1,1,1,0,0
0,0,0,37,33,35,3,30.066593,32,1,1,0,0,0
0,0,0,37,107,32,12,95.131488,100,0,0,0,0,0
0,0,0,37,122,34,13,109.041277,112,0,0,0,0,0
0,1,0,30,0,30,0,0.000000,0,1,1,0,0,0
0,1,0,30,0,30,0,0.000000,0,1,1,0,0,0
0,1,0,30,0,30,0,0.000000,0,1,1,0,0,0
0,1,0,30,0,30,0,0.000000,0,1,1,0,0,0
0,1,0,30,0,30,0,0.000000,0,1,1,0,0,0
0,1,0,30,0,30,0,0.000000,0,1,1,0,0,0
0,1,0,30,0,30,0,0.000000,0,1,1,0,0,0
0,1,0,30,0,31,2,2.236068,3,1,1,0,0,0
0,1,0,30,0,31,12,12.041595,13,0,0,0,0,0
0,1,0,30,0,31,15,15.033296,16,0,0,0,0,0
0,1,0,30,0,31,39,39.012818,40,1,1,0,0,0
0,1,0,30,0,32,2,2.828427,4,1,1,0,0,0
0,1,0,30,0,33,0,3.000000,3,1,1,0,0,0
0,1,0,30,0,33,13,13.341664,16,0,0,0,0,0
0,1,0,30,0,33,14,14.317821,17,0,0,0,0,0
0,1,0,30,0,35,0,5.000000,5,1,1,0,0,0
0,1,0,30,1,30,1,0.000000,0,1,1,0,0,0
0,1,0,30,1,30,1,0.000000,0,1,1,0,0,0
0,1,0,30,1,30,1,0.000000,0,1,1,0,0,0
0,1,0,30,1,30,1,0.000000,0,1,1,0,0,0
0,1,0,30,1,30,1,0.000000,0,1,1,0,0,0
0,1,0,30,1,30,1,0.000000,0,1,1,0,0,0
0,1,0,30,1,30,1,0.000000,0,1,1,0,0,0
0,1,0,30,1,30,1,0.000000,0,1,1,0,0,0
0,1,0,30,1,30,14,13.000000,13,0,0,0,0,0
0,1,0,30,1,30,115,114.000000,114,1,1,0,0,0
0,1,0,30,1,34,3,4.472136,6,1,1,0,0,0
0,1,0,30,1,34,14,13.601471,17,0,0,0,0,0
0,1,0,30,1,35,13,13.000000,17,0,0,0,0,0
0,1,0,30,1,36,13,13.416408,18,0,0,0,0,0
0,1,0,30,1,36,13,13.416408,18,0,0,0,0,0
0,1,0,30,1,36,114,113.159180,119,1,1,0,0,0
0,1,0,30,1,37,13,13.892444,19,0,0,0,0,0
0,1,0,30,1,37,14,14.764823,20,0,0,0,0,0
0,1,0,30,2,30,2,0.000000,0,1,1,0,0,0
0,1,0,30,2,30,2,0.000000,0,1,1,0,0,0
0,1,0,30,2,30,2,0.000000,0,1,1,0,0,0
0,1,0,30,2,30,2,0.000000,0,1,1,0,0,0
0,1,0,30,2,30,13,11.000000,11,0,0,0,0,0
0,1,0,30,2,31,15,13.038405,14,0,0,0,0,0
0,1,0,30,2,32,2,2.000000,2,1,1,0,0,0
0,1,0,30,2,33,2,3.000000,3,1,1,0,0,0
0,1,0,30,2,34,0,4.472136,6,1,1,0,0,0
0,1,0,30,2,34,3,4.123106,5,1,1,0,0,0
0,1,0,30,2,35,12,11.180340,15,0,0,0,0,0
0,1,0,30,2,37,0,7.280110,9,1,1,0,0,0
0,1,0,30,2,37,15,14.764823,20,0,0,0,0,0
0,1,0,30,3,30,3,0.000000,0,1,1,0,0,0
0,1,0,30,3,30,3,0.000000,0,1,1,0,0,0
0,1,0,30,3,30,3,0.000000,0,1,1,0,0,0
0,1,0,30,3,30,3,0.000000,0,1,1,0,0,0
0,1,0,30,3,30,3,0.000000,0,1,1,0,0,0
0,1,0,30,3,30,15,12.000000,12,0,0,0,0,0
0,1,0,30,3,31,3,1.000000,1,1,1,1,0,0
0,1,0,30,3,31,12,9.055385,10,0,0,0,0,0
0,1,0,30,3,32,1,2.828427,4,1,1,0,0,0
0,1,0,30,3,34,14,11.704700,15,0,0,0,0,0
0,1,0,30,3,34,107,104.076895,108,1,1,0,0,0
0,1,0,30,3,36,0,6.708204,9,1,1,0,0,0
0,1,0,30,3,36,35,32.557641,38,1,1,0,0,0
0,1,0,30,3,37,12,11.401754,16,0,0,0,0,0
0,1,0,30,3,37,13,12.206556,17,0,0,0,0,0
0,1,0,30,5,30,2,3.000000,3,1,1,0,0,0
0,1,0,30,12,30,3,9.000000,9,0,0,0,0,0
0,1,0,30,12,30,12,0.000000,0,1,1,0,0,0
0,1,0,30,12,30,12,0.000000,0,1,1,0,0,0
0,1,0,30,12,30,12,0.000000,0,1,1,0,0,0
0,1,0,30,12,31,15,3.162278,4,1,1,0,0,0
0,1,0,30,12,32,13,2.236068,3,1,1,0,0,0
0,1,0,30,12,33,1,11.401754,14,0,0,0,0,0
0,1,0,30,12,33,15,4.242641,6,1,1,0,0,0
0,1,0,30,12,35,1,12.083046,16,0,0,0,0,0
0,1,0,30,12,35,3,10.295630,14,0,0,0,0,0
0,1,0,30,12,36,0,13.416408,18,0,0,0,0,0
0,1,0,30,13,30,13,0.000000,0,1,1,0,0,0
0,1,0,30,13,30,13,0.000000,0,1,1,0,0,0
0,1,0,30,13,30,13,0.000000,0,1,1,0,0,0
0,1,0,30,13,30,13,0.000000,0,1,1,0,0,0
0,1,0,30,13,30,13,0.000000,0,1,1,0,0,0
0,1,0,30,13,30,13,0.000000,0,1,1,0,0,0
